techn. Schlüssel (UUID),Planungsraum (Nummer),Planungsraum (Name),Bezirksregion (Nummer),Bezirksregion (Name),Prognoseraum (Nummer),Prognoseraum (Name),Bezirk,Fläche in qm,Stand der Daten
94752AD5-9BE6-4520-A3C7-F593BB45C7D5,01100101,Stülerstraße,011001,Tiergarten Süd,0110,Zentrum,Mitte,366933.12,01.01.2021
37FF656B-0F82-443E-B158-2DB4875E17E4,01100102,Großer Tiergarten,011001,Tiergarten Süd,0110,Zentrum,Mitte,3919852.22,01.12.2021
58310131-28AD-417D-BE5C-8F053EDF659C,01100103,Lützowstraße,011001,Tiergarten Süd,0110,Zentrum,Mitte,547183.23,01.12.2021
6F1D87F9-ED0E-4D5A-A4A5-F7FCCD2A3353,01100104,Körnerstraße,011001,Tiergarten Süd,0110,Zentrum,Mitte,338513.95,01.12.2021
7C27D970-B516-4306-890E-B7ACC84D310E,01100205,Wilhelmstraße,011002,Regierungsviertel,0110,Zentrum,Mitte,634656.82,01.01.2021
67912D2E-06F5-44C0-BB29-66C0E11FA88E,01100206,Unter den Linden,011002,Regierungsviertel,0110,Zentrum,Mitte,1297220.38,01.01.2021
FECC24DC-F446-4FE1-8655-A5CDAC9EA98D,01100207,Leipziger Straße,011002,Regierungsviertel,0110,Zentrum,Mitte,763632.87,01.01.2021
69228EE7-39B1-4EF7-A5BD-06A22E73BCA5,01100308,Charitéviertel,011003,Alexanderplatz,0110,Zentrum,Mitte,1682630.37,01.01.2021
362CC63E-716E-4320-AB44-13006E42436E,01100309,Oranienburger Straße,011003,Alexanderplatz,0110,Zentrum,Mitte,1011360.28,01.01.2021
6E891F34-2C66-4DD6-9947-6DB074770AA6,01100310,Alexanderplatzviertel,011003,Alexanderplatz,0110,Zentrum,Mitte,1365179.02,01.01.2021
92E85894-A860-4209-BD95-D105D98BD187,01100311,Karl-Marx-Allee,011003,Alexanderplatz,0110,Zentrum,Mitte,807969.28,01.01.2021
EEBEF655-D91E-4609-B0F1-BE5486805376,01100312,Heine-Viertel West,011003,Alexanderplatz,0110,Zentrum,Mitte,643620.27,01.01.2021
2C5FE143-24CE-40CF-9215-E148754ECB51,01100313,Heine-Viertel Ost,011003,Alexanderplatz,0110,Zentrum,Mitte,718074.52,01.01.2021
330E7F12-6AFB-4AE0-91A3-57FFF54E337D,01100414,Nordbahnhof,011004,Brunnenstraße Süd,0110,Zentrum,Mitte,373032.14,01.01.2021
489575DB-F2D2-4D51-A2C6-D99B6ACB92D0,01100415,Invalidenstraße,011004,Brunnenstraße Süd,0110,Zentrum,Mitte,780156.01,01.01.2021
2C418A10-D5AF-48AF-BC9F-1D3BEB72060D,01100416,Arkonaplatz,011004,Brunnenstraße Süd,0110,Zentrum,Mitte,602008.98,01.01.2021
1E786328-5269-4043-BC7E-2DF321407971,01200517,Huttenkiez,012005,Moabit West,0120,Moabit,Mitte,2484997.12,01.01.2021
0E2716C3-CF6E-4D5F-AF52-03567DFD5645,01200518,Beusselkiez,012005,Moabit West,0120,Moabit,Mitte,236852.70,01.01.2021
2F3A50A3-966E-42AF-A3DC-AD9FE6A8BEDF,01200519,Emdener Straße,012005,Moabit West,0120,Moabit,Mitte,347161.16,01.01.2021
B95840EA-AA3E-4EE7-B8E0-0D20F2198F33,01200520,Bremer Straße,012005,Moabit West,0120,Moabit,Mitte,429962.47,01.01.2021
FDC99280-F762-4344-BB24-062135BCADA8,01200521,Zwinglistraße,012005,Moabit West,0120,Moabit,Mitte,166607.92,01.01.2021
EEFC82B3-D784-43D7-974B-2494F9475611,01200522,Elberfelder Straße,012005,Moabit West,0120,Moabit,Mitte,639464.56,01.01.2021
09264F66-7181-436D-8F09-5747016AA5C1,01200623,Stephankiez,012006,Moabit Ost,0120,Moabit,Mitte,896488.24,01.01.2021
79259CC1-8E90-4D10-9592-5F2ECFAAA7A9,01200624,Heidestraße,012006,Moabit Ost,0120,Moabit,Mitte,688003.29,01.01.2021
9CEA7A33-1135-429F-AB7C-97CC7AE305F0,01200625,Lübecker Straße,012006,Moabit Ost,0120,Moabit,Mitte,325107.55,01.01.2021
51706CE1-D8AF-49C0-9CAB-CBF67449B1F6,01200626,Thomasiusstraße,012006,Moabit Ost,0120,Moabit,Mitte,552849.44,01.01.2021
1B82C256-31C6-4668-A5B4-104A72D48F5A,01200627,Zillesiedlung,012006,Moabit Ost,0120,Moabit,Mitte,174355.31,01.01.2021
2ADBB6E3-CAA9-4564-96DE-53B23A513202,01200628,Lüneburger Straße,012006,Moabit Ost,0120,Moabit,Mitte,745620.77,01.01.2021
7C411BD5-DFC6-4D83-AA00-1CE232C6B8FB,01200629,Hansaviertel,012006,Moabit Ost,0120,Moabit,Mitte,533332.60,01.12.2021
50C99062-509A-4688-90CB-8A38A2B6562F,01300730,Drontheimer Straße,013007,Osloer Straße,0130,Gesundbrunnen,Mitte,452957.42,01.01.2021
778313C9-5D9F-4597-B4E8-89E66161E99F,01300731,Koloniestraße,013007,Osloer Straße,0130,Gesundbrunnen,Mitte,666936.95,01.01.2021
FB8F189B-BAA9-4FA6-A123-F322920D08C1,01300732,Soldiner Straße,013007,Osloer Straße,0130,Gesundbrunnen,Mitte,588082.70,01.01.2021
38AB7BB1-1BEC-462C-B213-2F84749BA8C8,01300733,Gesundbrunnen,013007,Osloer Straße,0130,Gesundbrunnen,Mitte,658295.46,01.01.2021
5A570736-0DA0-472B-A611-22510422A6F9,01300834,Brunnenstraße,013008,Brunnenstraße Nord,0130,Gesundbrunnen,Mitte,775000.10,01.01.2021
B857B704-1C71-4DC0-B7EF-31DC2900EFDF,01300835,Humboldthain Süd,013008,Brunnenstraße Nord,0130,Gesundbrunnen,Mitte,1103905.65,01.01.2021
3BC5A8D7-232B-4F8D-AADD-1EDB694508DE,01300836,Humboldthain Nordwest,013008,Brunnenstraße Nord,0130,Gesundbrunnen,Mitte,1441462.64,01.01.2021
BD8C8D5F-6239-406B-99BB-399FF5C09052,01400937,Afrikanische Straße,014009,Parkviertel,0140,Wedding,Mitte,3674275.01,01.01.2021
C6C8ADD9-11E3-4515-8AD6-456F3EA2F13C,01400938,Kameruner Straße,014009,Parkviertel,0140,Wedding,Mitte,1196162.43,01.01.2021
3935CA92-5C24-4BD7-A2B2-6B64AC19B597,01400939,Glasgower Straße,014009,Parkviertel,0140,Wedding,Mitte,364634.09,01.01.2021
6D192AC3-8540-4AF7-A145-B9EDBF6326BE,01400940,Schillerpark,014009,Parkviertel,0140,Wedding,Mitte,917917.74,01.01.2021
2C12AE1B-6480-42AA-8845-E07B96703F77,01400941,Londoner Straße,014009,Parkviertel,0140,Wedding,Mitte,450354.62,01.01.2021
0BA265D3-E9C6-4C1A-9610-65300C69E518,01400942,Westliche Müllerstraße,014009,Parkviertel,0140,Wedding,Mitte,531514.43,01.01.2021
92AFA78F-A11F-486B-93D0-661DF44AF285,01401043,Antonstraße,014010,Wedding Zentrum,0140,Wedding,Mitte,298923.10,01.01.2021
B90ABA26-51AC-4F81-8C04-FF6670BFD5DD,01401044,Uferstraße,014010,Wedding Zentrum,0140,Wedding,Mitte,491569.06,01.01.2021
F6F2F822-08F4-4E56-9FEE-2758B489E705,01401045,Schwedenstraße,014010,Wedding Zentrum,0140,Wedding,Mitte,267818.86,01.01.2021
CCB45E36-E0A7-448C-AFE9-DB2831740D89,01401046,Nordufer,014010,Wedding Zentrum,0140,Wedding,Mitte,325061.74,01.01.2021
D125FF40-11AC-4B61-B719-38A5B1F08B9F,01401047,Sparrplatz,014010,Wedding Zentrum,0140,Wedding,Mitte,309180.47,01.01.2021
964D14C3-7C81-42BF-99E4-83BA5D00E987,01401048,Leopoldplatz,014010,Wedding Zentrum,0140,Wedding,Mitte,408312.08,01.01.2021
FE830FEA-FCDD-4CE5-BA95-6DF6BC1E5799,01401049,Schulstraße,014010,Wedding Zentrum,0140,Wedding,Mitte,404133.53,01.01.2021
3388053E-B129-460E-8918-7A053B5E7D79,02100101,Askanischer Platz,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,710740.22,01.01.2021
89B40132-6C49-404F-BB6F-354CB675A6A4,02100102,Mehringplatz,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,624470.27,01.01.2021
4862D946-2465-47C9-BA03-E052C3BA6313,02100103,Am Berlin Museum,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,413267.47,01.01.2021
A740CA6F-91CA-40C9-80C1-BDD1BEF241BD,02100104,Moritzplatz,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,380552.82,01.01.2021
7DB32A5C-D459-49AA-8362-16655AC55F33,02100105,Prinzenstraße,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,423364.74,01.01.2021
8AC36005-E2FE-4ABB-A274-6A54CBBA32B2,02100106,Wassertorplatz,021001,Südliche  Friedrichstadt,0210,Kreuzberg Nord,Friedrichshain-Kreuzberg,388956.59,01.01.2021
1CE91148-FD86-4451-9F8E-2CE8C90186BE,02200207,Gleisdreieck,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,746235.79,01.01.2021
9F0F94EA-DCC0-4501-8FF8-5C11C7431446,02200208,Rathaus Yorckstraße,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,428891.21,01.01.2021
2F526736-A54E-4DE1-8CFD-22F75DA96711,02200209,Viktoriapark,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,693588.88,01.01.2021
042659F7-0AF3-413B-A21B-8E29576F2C0F,02200210,Urbanstraße,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,916813.08,01.01.2021
13CDC2C4-28BB-4AAB-BF63-50437E9FF3E4,02200211,Chamissokiez,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,977115.40,01.01.2021
299C84DB-D936-4FB4-80A9-28E9592AC221,02200212,Graefekiez Süd,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,391152.06,01.01.2021
748F38C3-E1F7-486D-A588-F2D8977636E5,02200213,Graefekiez Nord,022002,Tempelhofer Vorstadt,0220,Kreuzberg Süd,Friedrichshain-Kreuzberg,592508.02,01.01.2021
5422D44C-6228-49EC-8768-AF330C6C07DD,02300314,Oranienplatz,023003,Nördliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,443945.41,01.01.2021
A2930FC6-00D9-4859-B6FC-50C85604C2EF,02300315,Lausitzer Platz,023003,Nördliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,350912.76,01.01.2021
0DFB1748-FCBE-4ECB-B7D4-8C989CBF7761,02300316,Köpenicker Straße,023003,Nördliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,471428.88,01.01.2021
4830F2E7-996B-4A85-9FF8-D5F7EB5B59F0,02300417,Reichenberger Straße West,023004,Südliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,369696.09,01.01.2021
1BC1535E-4C1A-4825-89A6-F2A3351569D7,02300418,Reichenberger Straße Ost,023004,Südliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,599772.68,01.01.2021
2762AA3F-B5E3-4996-939C-432A198BCB13,02300419,Wrangelkiez,023004,Südliche Luisenstadt,0230,Kreuzberg Ost,Friedrichshain-Kreuzberg,526711.17,01.01.2021
255AF40A-3191-4842-A33E-997CD80424C7,02400520,Barnimkiez,024005,Karl-Marx-Allee Nord,0240,Friedrichshain West,Friedrichshain-Kreuzberg,941574.66,01.01.2021
820A17BE-EECC-4284-BA7A-E7DB04A85851,02400521,Friedenstraße,024005,Karl-Marx-Allee Nord,0240,Friedrichshain West,Friedrichshain-Kreuzberg,731469.75,01.01.2021
7884182C-7B47-43A5-B847-EEF8DD3E7D79,02400522,Richard-Sorge-Viertel,024005,Karl-Marx-Allee Nord,0240,Friedrichshain West,Friedrichshain-Kreuzberg,554546.14,01.01.2021
35611DA8-A4F9-457B-BD86-CB4FABBCCD63,02400623,Andreasviertel,024006,Karl-Marx-Allee Süd,0240,Friedrichshain West,Friedrichshain-Kreuzberg,921730.46,01.01.2021
5F379EB4-E717-4BEE-8911-268B6E94CEE9,02400624,Weberwiese,024006,Karl-Marx-Allee Süd,0240,Friedrichshain West,Friedrichshain-Kreuzberg,564679.73,01.01.2021
07C3531D-555D-4B58-97FD-9ABA08B20543,02400625,Wriezener Bahnhof,024006,Karl-Marx-Allee Süd,0240,Friedrichshain West,Friedrichshain-Kreuzberg,864405.00,01.01.2021
DAEDDFA7-1DC4-4754-AC84-5E0ADB91512F,02500726,Hausburgviertel,025007,Frankfurter Allee Nord,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,309450.36,01.01.2021
464E84D9-AA80-442A-A752-6DB44CFA2FA2,02500727,Forckenbeckplatz,025007,Frankfurter Allee Nord,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,338018.54,01.01.2021
1B5C922A-2463-47F0-91E1-5D34C879AEF7,02500728,Samariterviertel,025007,Frankfurter Allee Nord,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,310612.44,01.01.2021
9B6D001C-3DF3-4A1F-A42D-99D31ACA0E8B,02500729,Pettenkofer Straße,025007,Frankfurter Allee Nord,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,322479.82,01.01.2021
20DB5B82-BAB1-43ED-9EF8-86B157D3B320,02500830,Niederbarnimstraße,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,165474.09,01.01.2021
ABD0D32E-1A4F-48F0-BA12-83DE65F2A7A0,02500831,Wismarplatz,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,248991.83,01.01.2021
A7A0896A-D650-44AE-ADFF-EBE06505FDAA,02500832,Traveplatz,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,369572.69,01.01.2021
6FC76D32-1206-4378-AF42-51CBDAC5CAC2,02500833,Boxhagener Platz,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,340152.80,01.01.2021
4B0DED4D-5941-4942-9A3E-EC940F7393AB,02500834,Revaler Straße,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,494580.92,01.01.2021
DFC6B527-F11D-48E3-AAA5-91EF85920E70,02500835,Stralauer Kiez,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,1355179.84,01.01.2021
26A98D99-337B-44F6-9738-8C4973A2845B,02500836,Stralauer Halbinsel,025008,Frankfurter Allee Süd FK,0250,Friedrichshain Ost,Friedrichshain-Kreuzberg,1117019.93,01.01.2021
E359FE85-1567-42BE-9E29-89D3ADBF14DC,03100101,Bucher Forst,031001,Buch,0310,Buch,Pankow,18376942.24,01.12.2021
404950E5-9E3D-4CA5-97FA-952850B4A489,03100102,Klinikum Buch,031001,Buch,0310,Buch,Pankow,2732342.63,01.01.2021
7F8EA6FD-9437-4645-934F-E01DA8DA0A1E,03100103,Karower Chaussee,031001,Buch,0310,Buch,Pankow,1876525.32,01.12.2021
986297D9-5FF6-4B73-A910-FB2189857035,03200204,Blankenfelde,032002,Blankenfelde/Niederschönhausen,0320,Nördliches Pankow,Pankow,13068045.62,01.01.2021
5D9FC8F6-F77D-48C2-AC34-C0942C2739AF,03200205,Uhlandstraße,032002,Blankenfelde/Niederschönhausen,0320,Nördliches Pankow,Pankow,2411910.65,01.01.2021
B00E426C-B73B-459A-9FB0-304F76D72086,03200206,Pastor-Niemöller-Platz,032002,Blankenfelde/Niederschönhausen,0320,Nördliches Pankow,Pankow,1104560.54,01.01.2021
EE2A8D16-1FF2-41C9-B3F2-667BE12CDC33,03200207,Herthaplatz,032002,Blankenfelde/Niederschönhausen,0320,Nördliches Pankow,Pankow,3080857.53,01.01.2021
FE8C5EAF-B6D2-4A4B-8332-28791A50C276,03200308,Nisbléstraße,032003,Buchholz,0320,Nördliches Pankow,Pankow,1134328.37,01.01.2021
70E96914-04FF-43B0-821F-995FA565C49E,03200309,Eddastraße,032003,Buchholz,0320,Nördliches Pankow,Pankow,3067594.75,01.01.2021
68CB1AC2-553E-4B6D-A9FD-8A0E41CDCC54,03200310,Krugpfuhl,032003,Buchholz,0320,Nördliches Pankow,Pankow,2267519.80,01.01.2021
1A4052CA-2506-47AC-80EA-03BCB41B2509,03300411,Karow Nord,033004,Karow,0330,Nördliches Weißensee,Pankow,1668495.20,01.12.2021
FEAA12BD-E4C3-4F17-AE12-C9A70A83E013,03300412,Karow Bahnhof,033004,Karow,0330,Nördliches Weißensee,Pankow,3078366.41,01.01.2021
949ECFF4-E448-4FA7-8D1F-EE227BABA730,03300413,Karow Ost,033004,Karow,0330,Nördliches Weißensee,Pankow,1864295.02,01.01.2021
602A86F8-307E-4AD3-A480-4089309BC2D3,03300514,Blankenburg,033005,Blankenburg/Heinersdorf/Märchenland,0330,Nördliches Weißensee,Pankow,4720036.85,01.01.2021
27EB1424-84C3-4343-A522-7F8C898472D2,03300515,Blankenburger Süden,033005,Blankenburg/Heinersdorf/Märchenland,0330,Nördliches Weißensee,Pankow,1162758.43,01.01.2021
CC24C7FD-D881-423C-A7A9-3DC691B82B52,03300516,Heinersdorf,033005,Blankenburg/Heinersdorf/Märchenland,0330,Nördliches Weißensee,Pankow,3906851.67,01.01.2021
E0BB7A98-1594-40E1-9890-CF5D2A4B6B49,03300517,Märchenland,033005,Blankenburg/Heinersdorf/Märchenland,0330,Nördliches Weißensee,Pankow,5824604.20,01.01.2021
A1FCCF07-1BBD-44A3-970C-2401ABA5DB7D,03400618,Rosenthal,034006,Schönholz/Wilhelmsruh/Rosenthal,0340,Südliches Pankow,Pankow,1798409.63,01.01.2021
97216B5E-47C6-44DB-BD17-71E2A71F8C84,03400619,Wilhelmsruh,034006,Schönholz/Wilhelmsruh/Rosenthal,0340,Südliches Pankow,Pankow,2169621.21,01.01.2021
6671FC43-26F0-40A3-8E65-C07D056DCE4A,03400620,Schönholz,034006,Schönholz/Wilhelmsruh/Rosenthal,0340,Südliches Pankow,Pankow,1909863.92,01.01.2021
2F4FBD11-81D7-4CF5-AC46-E953219D41E1,03400721,Florakiez,034007,Pankow Zentrum,0340,Südliches Pankow,Pankow,794230.26,01.01.2021
F989F2D3-C750-4D63-AA4B-E9CAECDD09DB,03400722,Parkstraße,034007,Pankow Zentrum,0340,Südliches Pankow,Pankow,509698.78,01.01.2021
75998D4C-683B-49B6-95DA-D144F2A97315,03400723,Garbátyplatz,034007,Pankow Zentrum,0340,Südliches Pankow,Pankow,608004.20,01.01.2021
1901E51B-EBF4-4098-8E00-E2B0D498338E,03400724,Wolfshagener Straße,034007,Pankow Zentrum,0340,Südliches Pankow,Pankow,770111.65,01.01.2021
B2A2516E-0849-4DD9-A9DE-3CCF485A1B72,03400725,Schlosspark,034007,Pankow Zentrum,0340,Südliches Pankow,Pankow,1259169.85,01.01.2021
3ACC92EC-7A4E-4747-B93E-77F2EBC150EB,03400826,Tiroler Viertel,034008,Pankow Süd,0340,Südliches Pankow,Pankow,658974.26,01.01.2021
8812F5CE-AF70-4FCA-9340-00B59683DF04,03400827,Trelleborger Viertel,034008,Pankow Süd,0340,Südliches Pankow,Pankow,413280.59,01.01.2021
8D2D764B-A135-424B-B9FA-888673B8ADE9,03400828,Spiekermann Straße,034008,Pankow Süd,0340,Südliches Pankow,Pankow,364485.52,01.01.2021
E46FD8B0-E553-4273-AAC6-6E48216F348C,03400829,Arnold-Zweig-Straße,034008,Pankow Süd,0340,Südliches Pankow,Pankow,400608.32,01.01.2021
1D8824F0-480E-465E-8A02-92D007959C0F,03400830,Kissingenviertel,034008,Pankow Süd,0340,Südliches Pankow,Pankow,659329.18,01.01.2021
72A8097A-12C8-41D5-B899-3B9DD250B817,03400831,Pankower Tor,034008,Pankow Süd,0340,Südliches Pankow,Pankow,534838.20,01.01.2021
25B7CD67-97FD-474F-BF6F-B4AD20909AC6,03500932,Bühringstraße,035009,Weißensee,0350,Südliches Weißensee,Pankow,992560.31,01.01.2021
A9A83505-6406-4771-B725-34C47C84458D,03500933,Weißer See,035009,Weißensee,0350,Südliches Weißensee,Pankow,1055244.35,01.01.2021
C632C9D7-EB96-45C8-91A6-65A468955845,03500934,Weißenseer Spitze,035009,Weißensee,0350,Südliches Weißensee,Pankow,627296.98,01.01.2021
2934E635-3CCC-40AD-8B27-3705F691EEC6,03500935,Behaimstraße,035009,Weißensee,0350,Südliches Weißensee,Pankow,439061.47,01.01.2021
1E1C8DA4-E1E8-4BFA-A209-8424BD735035,03500936,Komponistenviertel Weißensee,035009,Weißensee,0350,Südliches Weißensee,Pankow,1119830.06,01.01.2021
3FA970CC-4C87-4DF6-9ED5-29FA8A558C72,03501037,Rathaus Weißensee,035010,Weißensee Ost,0350,Südliches Weißensee,Pankow,1745042.95,01.01.2021
FEA21FBB-ACA4-4B24-B5F5-89774DCC54ED,03501038,Hansastraße,035010,Weißensee Ost,0350,Südliches Weißensee,Pankow,1964403.81,01.01.2021
EF7BA717-FC5C-4044-973A-BFFF6DEAEBDB,03601139,Norweger Viertel,036011,Prenzlauer Berg Nordwest,0360,Nördlicher Prenzlauer Berg,Pankow,454226.83,01.01.2021
6658466C-C311-42A9-8A4E-2F3ACDE84D3C,03601140,Malmöer Straße,036011,Prenzlauer Berg Nordwest,0360,Nördlicher Prenzlauer Berg,Pankow,280597.87,01.01.2021
13C0C2D4-2F48-45E3-AE7E-B458488C7E29,03601141,Arnimplatz,036011,Prenzlauer Berg Nordwest,0360,Nördlicher Prenzlauer Berg,Pankow,286793.89,01.01.2021
71197B81-ACDC-4208-894D-00D1DE491308,03601142,Falkplatz,036011,Prenzlauer Berg Nordwest,0360,Nördlicher Prenzlauer Berg,Pankow,907522.20,01.01.2021
D2769930-59C4-49B0-AAED-47E2AEFA382A,03601243,Rodenbergstraße,036012,Prenzlauer Berg Nord,0360,Nördlicher Prenzlauer Berg,Pankow,329700.29,01.01.2021
EA2F2C03-56A4-4A51-AEDF-432AF41E03A7,03601244,Humannplatz,036012,Prenzlauer Berg Nord,0360,Nördlicher Prenzlauer Berg,Pankow,364163.01,01.01.2021
A647D98E-3F72-4FAA-A1A7-7E5360CE6EFA,03601245,Ostseestraße,036012,Prenzlauer Berg Nord,0360,Nördlicher Prenzlauer Berg,Pankow,966061.55,01.01.2021
