OBJECTID;LAND;BEZ;LOR;STRASSE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
49874;11;2;2050602;Samariterviertel;2019;2;14;6;3;5;3;0;1;1;0;0;0;0;0;803499,9511;5827608,435;13,47351;52,5139
49876;11;1;1044203;Leopoldplatz;2019;3;13;6;3;1;5;0;1;1;0;0;0;0;0;795899,6711;5831859,114;13,36563;52,55618
49880;11;1;1011204;Leipziger Straße;2019;2;19;4;2;6;4;2;0;1;1;0;0;0;0;798209,5826;5826945,703;13,39519;52,51088
49884;11;4;4020314;Messegelände;2019;1;13;5;3;3;6;0;0;1;0;0;1;0;0;790467,8686;5825322,66;13,28002;52,50051
49890;11;4;4020310;Park Ruhwald;2019;2;6;2;3;2;6;1;0;1;0;0;0;0;1;790479,5109;5828454,882;13,28293;52,52858
49894;11;4;4041134;Bismarckallee;2019;2;6;5;3;3;6;1;0;1;0;0;1;0;0;790861,7487;5824716,145;13,28528;52,49486
49898;11;7;7050501;Rathausstraße;2019;1;20;2;3;6;2;2;0;1;1;0;0;0;1;797867,5882;5820441,114;13,38436;52,45276
49904;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2019;2;23;4;3;6;4;2;0;0;1;0;0;1;0;801877,0593;5826535,506;13,4487;52,50519
49909;11;4;4010102;Plötzensee;2019;1;15;4;3;2;6;0;0;1;0;0;0;0;1;792214,1485;5829346,804;13,30921;52,53565
49912;11;9;9010202;Köpenicker Landstraße;2019;1;15;5;3;5;3;0;1;1;0;0;0;0;0;804104,6469;5824365,095;13,47943;52,4845
49915;11;2;2010101;Askanischer Platz;2019;2;15;3;3;3;6;0;1;1;0;0;0;0;0;797792,3196;5825524,908;13,38779;52,49837
49918;11;12;12214125;Waldidyll/Flughafensee;2019;3;20;7;2;8;1;2;0;1;0;0;0;0;1;792106,0989;5832440,367;13,31034;52,56344
49926;11;2;2050602;Samariterviertel;2019;1;16;5;2;6;4;1;0;1;1;0;0;0;0;802977,5893;5827646,412;13,46587;52,51453
49928;11;3;3040513;Schönholz;2019;2;14;5;3;2;2;0;1;1;0;0;0;0;0;798001,2472;5833659,894;13,39815;52,57118
49932;11;9;9010202;Köpenicker Landstraße;2019;2;16;3;3;6;4;0;0;1;1;0;0;0;0;804106,561;5824366,79;13,47946;52,48451
49933;11;2;2050602;Samariterviertel;2019;1;11;3;2;5;3;0;1;1;0;0;0;0;1;802178,1015;5827715,217;13,45419;52,51559
49937;11;7;7050502;Fritz-Werner-Straße;2019;1;11;3;2;6;4;0;0;1;1;0;0;0;0;798282,688;5818655,085;13,38885;52,43653
49942;11;6;6040701;Wannsee;2019;2;23;7;2;5;2;2;1;1;0;0;0;0;0;783889,2233;5815954,019;13,1754;52,41997
49951;11;10;10010308;Marzahner Chaussee;2019;2;8;5;3;2;6;0;0;1;0;0;0;0;0;808084,4811;5827445,614;13,54071;52,50987
49953;11;10;10040933;Mahlsdorf Süd;2019;3;7;4;3;0;2;0;1;0;0;0;0;1;0;813046,8131;5827190,738;13,61335;52,50477
49959;11;2;2020202;Rathaus Yorckstraße;2019;1;17;3;3;6;4;1;1;0;1;0;0;0;1;797848,7873;5825021,385;13,38817;52,49383
49964;11;9;9010201;Am Treptower Park Süd;2019;2;11;2;3;6;4;0;0;1;1;0;0;0;1;803257,5434;5824408,684;13,46704;52,48536
49967;11;7;7040405;Rathaus Tempelhof;2019;3;20;5;2;3;6;2;0;1;0;0;0;1;0;799326,5636;5821545,09;13,40675;52,46186
49974;11;4;4051655;Babelsberger Straße;2019;1;15;4;3;2;6;0;0;1;0;0;1;0;0;794328,9382;5823063,917;13,33475;52,47819
49980;11;7;7020202;Volkspark (Rudolf-Wilde-Park);2019;2;14;1;3;5;2;0;1;1;0;0;0;0;0;795496,134;5823347,6;13,35213;52,4801
49981;11;1;1011105;Nördlicher Landwehrkanal;2019;1;17;2;3;2;6;2;0;1;0;0;0;0;0;796696,0345;5826198,447;13,37229;52,50501
49985;11;7;7070701;Kettinger Straße/Schillerstraße;2019;1;17;2;3;2;6;1;0;1;0;0;0;0;0;799194,3023;5816412,835;13,40022;52,41593
49991;11;3;3071639;Bötzowstraße;2019;2;8;6;2;5;2;0;1;0;0;0;0;0;0;800459,5467;5829705,87;13,43074;52,53439
49996;11;1;1011303;Alexanderplatzviertel;2019;1;17;2;3;2;7;2;1;1;0;0;0;1;1;799186,2406;5828361,263;13,41081;52,52303
50002;11;4;4030622;Richard-Wagner-Straße;2019;2;18;4;3;5;2;2;1;1;0;0;0;0;0;792757,4088;5826766,541;13,31493;52,51223
50004;11;5;5020524;Weinmeisterhornweg;2019;3;12;4;2;2;6;0;0;1;0;0;1;0;0;783541,7179;5826708,443;13,17945;52,51658
50008;11;4;4041134;Bismarckallee;2019;1;9;2;3;2;6;0;0;1;0;0;0;0;1;790769,7842;5824855,224;13,28405;52,49616
50012;11;7;7020202;Volkspark (Rudolf-Wilde-Park);2019;1;17;3;3;2;6;1;0;1;0;0;0;0;0;794753,1274;5823139,393;13,34104;52,47864
50018;11;1;1011303;Alexanderplatzviertel;2019;2;22;5;3;5;3;2;1;1;0;0;0;0;1;799313,364;5827964,966;13,41232;52,51941
50019;11;7;7040403;Manteuffelstraße;2019;1;16;1;3;8;1;2;0;1;0;0;0;0;1;796999,681;5822372,221;13,37334;52,47054
50023;11;3;3061429;Greifswalder Straße;2019;1;23;7;3;2;6;2;0;1;0;0;0;0;0;801342,9207;5831028,565;13,44492;52,54575
50025;11;1;1044102;Schillerpark;2019;1;5;1;3;5;3;2;0;1;0;0;0;0;1;795879,0131;5832057,506;13,3655;52,55797
50026;11;4;4041134;Bismarckallee;2019;1;8;1;2;9;1;0;0;1;0;0;0;0;1;791135,3642;5824654,693;13,28925;52,49416
50030;11;4;4020310;Park Ruhwald;2019;1;10;4;2;3;6;0;0;1;0;0;1;1;1;790463,1414;5828452,243;13,28269;52,52857
50037;11;7;7030303;Grazer Platz;2019;2;13;7;3;0;1;0;0;0;0;1;0;0;0;796212,2418;5822713,142;13,36208;52,47403
50038;11;4;4020208;Kranzallee;2019;1;19;7;3;5;2;2;1;1;0;0;0;0;1;788939,73;5826125,888;13,25827;52,50852
50042;11;12;12103117;Letteplatz;2019;1;13;1;3;2;4;0;0;1;1;0;0;0;0;795831,08;5832326,272;13,36504;52,56041
50044;11;3;3061332;Helmholtzplatz;2019;1;19;7;3;6;2;2;0;1;1;0;0;0;1;799962,3499;5830228,501;13,4239;52,53934
50046;11;2;2010101;Askanischer Platz;2019;1;16;5;3;5;2;1;1;1;0;0;0;0;0;797852,921;5825504,699;13,38866;52,49816
50049;11;7;7050501;Rathausstraße;2019;2;9;6;3;5;2;0;1;1;0;0;0;0;0;797884,346;5820426,679;13,38459;52,45262
50054;11;7;7020203;Kaiser-Wilhelm-Platz;2019;1;18;7;3;2;6;2;0;1;0;0;0;0;1;795895,6043;5824374,612;13,35891;52,48909
50060;11;3;3050925;Komponistenviertel Weißensee;2019;2;16;1;2;6;4;1;0;1;1;0;0;0;0;801790,8727;5831371,162;13,45182;52,54858
50062;11;7;7050506;Birnhornweg;2019;3;10;2;3;5;2;0;0;1;0;0;1;0;0;798879,533;5817226,871;13,39633;52,4234
50069;11;12;12231101;Hermsdorf;2019;1;17;2;3;2;6;2;0;1;0;0;0;0;1;792028,7815;5838615,032;13,31465;52,61884
50075;11;4;4030417;Schloßstraße;2019;2;16;4;3;2;6;0;0;1;0;0;0;0;0;790797,8798;5826467,401;13,28587;52,51059
50081;11;3;3061435;Conrad-Blenkle-Straße;2019;1;17;5;3;4;6;1;1;0;0;0;0;0;0;801562,5899;5829002,326;13,44631;52,52747
50084;11;10;10040933;Mahlsdorf Süd;2019;2;7;5;3;5;3;1;1;1;0;0;0;0;0;812581,7223;5827181,813;13,60651;52,50495
50093;11;2;2050602;Samariterviertel;2019;1;8;4;3;5;3;1;0;1;0;0;0;0;1;803502,5421;5827608,13;13,47355;52,5139
50096;11;4;4020313;Königin-Elisabeth-Straße;2019;2;12;6;2;5;3;0;0;1;0;0;1;0;0;790513,8438;5826374,634;13,28162;52,50991
50106;11;12;12301205;Waidmannslust;2019;2;17;6;3;6;4;2;0;1;1;0;0;0;0;792365,735;5837743,333;13,31884;52,61084
50108;11;4;4041133;Güterbahnhof Grunewald;2019;3;18;7;3;2;6;2;0;1;0;0;0;1;0;790629,8721;5825033,725;13,28215;52,49783
50112;11;4;4020311;Reichsstraße;2019;2;15;4;3;3;6;0;0;1;0;0;0;0;0;789163,0378;5826159,818;13,26158;52,50871
50116;11;12;12304314;Ziekowstraße/Freie Scholle;2019;1;2;1;3;9;1;2;0;1;0;0;0;0;1;790618,1411;5835018,248;13,29071;52,58735
50122;11;12;12214125;Waldidyll/Flughafensee;2019;2;13;3;3;2;6;0;0;1;0;0;0;1;0;791221,3087;5833937,722;13,29864;52,57734
50127;11;3;3030716;Märchenland;2019;1;15;7;3;5;3;1;1;1;0;0;0;0;1;803322,8267;5833646,058;13,47642;52,56812
50132;11;2;2050602;Samariterviertel;2019;2;7;2;3;0;2;0;1;1;0;0;0;0;0;802144,4265;5827754,662;13,45373;52,51597
50135;11;12;12103115;Breitkopfbecken;2019;3;8;6;3;6;7;0;1;0;1;0;0;0;0;795424,1582;5833584,257;13,36017;52,57191
50142;11;12;12103218;Teichstraße;2019;1;15;4;3;2;6;0;0;1;0;0;0;0;0;794532,252;5834217,839;13,34761;52,57807
50147;11;3;3061332;Helmholtzplatz;2019;2;7;2;3;5;3;0;1;1;0;0;0;0;0;799592,4359;5830298,953;13,41853;52,54018
50148;11;3;3040513;Schönholz;2019;1;16;6;3;0;6;2;0;1;0;0;0;1;1;798038,1329;5833806,477;13,39883;52,57247
50151;11;4;4051551;Brabanter Platz;2019;1;17;3;3;2;6;0;0;1;0;0;0;0;0;792753,1216;5823252,499;13,31177;52,48073
50152;11;7;7010104;Dennewitzplatz;2019;10;16;3;2;6;4;0;0;1;1;0;0;0;1;796007,0816;5824913,867;13,36103;52,49387
50153;11;1;1011105;Nördlicher Landwehrkanal;2019;6;18;5;3;2;6;0;0;1;0;0;0;0;0;796770,1201;5826669,736;13,3738;52,50919
50154;11;11;11030721;Rüdigerstraße;2019;9;7;2;3;9;1;0;0;1;0;0;0;0;0;804232,9562;5827533,494;13,48421;52,51282
50155;11;4;4041133;Güterbahnhof Grunewald;2019;12;23;5;3;8;1;2;0;1;0;0;0;0;1;790489,7465;5825267,239;13,2803;52,5
50156;11;7;7040403;Manteuffelstraße;2019;6;1;7;3;5;3;2;1;1;0;0;0;0;0;797846,3094;5822358,011;13,38575;52,46996
50157;11;1;1044201;Reinickendorfer Straße;2019;5;17;4;3;2;7;0;0;1;0;0;0;0;0;796206,1304;5830833,557;13,36922;52,54682
50158;11;4;4010103;Paul-Hertz-Siedlung;2019;11;2;1;3;9;1;2;0;1;0;0;0;0;1;791741,0139;5829190,73;13,30212;52,53451
50159;11;3;3061228;Erich-Weinert-Straße;2019;6;8;6;3;6;4;0;1;0;1;0;0;0;0;800154,9643;5830844,128;13,42729;52,54476
50160;11;7;7020202;Volkspark (Rudolf-Wilde-Park);2019;11;14;5;2;5;2;0;1;1;0;0;0;0;0;795233,8046;5823511,498;13,34843;52,48171
50161;11;2;2050602;Samariterviertel;2019;8;16;5;3;4;6;0;1;0;0;0;0;1;0;802733,5528;5827686,549;13,46232;52,51503
50162;11;6;6040701;Wannsee;2019;5;13;4;2;0;7;0;0;1;0;0;0;0;0;779143,5854;5814992,555;13,105;52,41379
50163;11;4;4020313;Königin-Elisabeth-Straße;2019;10;8;1;2;1;1;0;0;1;0;0;0;0;0;790358,9072;5826367,428;13,27933;52,50993
50164;11;4;4030623;Ernst-Reuter-Platz;2019;9;16;2;3;5;2;0;0;1;0;1;0;0;0;793155,1019;5826840,746;13,32083;52,51268
50166;11;4;4020313;Königin-Elisabeth-Straße;2019;6;14;6;2;6;7;0;0;1;1;0;0;0;0;790729,0349;5826428,995;13,28483;52,51029
50167;11;2;2020201;Gleisdreieck/Entwicklungsgebiet;2019;8;16;5;3;3;6;0;0;0;0;0;0;1;0;796888,9604;5825916,582;13,37487;52,50238
50168;11;4;4030417;Schloßstraße;2019;5;13;4;3;2;6;0;0;1;0;0;0;0;0;791848,0817;5826613,763;13,30143;52,51135
50169;11;7;7040405;Rathaus Tempelhof;2019;6;16;7;3;5;3;0;0;1;0;0;0;0;0;798087,4564;5822286,011;13,38923;52,46918
50170;11;7;7050502;Fritz-Werner-Straße;2019;9;10;2;2;5;2;0;0;1;0;1;0;0;0;798286,0211;5818647,842;13,38889;52,43646
50171;11;6;6030605;Botanischer Garten;2019;12;16;1;3;5;3;2;0;1;0;0;0;0;1;792449,2288;5819744,809;13,30424;52,44944
50172;11;5;5020524;Weinmeisterhornweg;2019;6;13;6;3;2;6;0;0;0;0;1;1;0;0;783505,5302;5826701,195;13,17891;52,51653
50173;11;6;6040703;Nikolassee;2019;8;15;5;3;0;3;0;1;1;0;0;0;0;0;786710,2127;5817015,39;13,21768;52,42801
50174;11;3;3061429;Greifswalder Straße;2019;11;16;2;3;5;2;0;0;1;0;0;0;0;0;800958,4717;5830510,812;13,4388;52,54133
50175;11;4;4030417;Schloßstraße;2019;8;16;5;3;0;3;0;1;1;0;0;0;0;0;791299,7182;5826502,104;13,29328;52,51064
50176;11;4;4030623;Ernst-Reuter-Platz;2019;5;12;4;3;2;6;0;0;1;0;1;0;0;0;793472,4305;5826887,109;13,32554;52,51292
50177;11;11;11030721;Rüdigerstraße;2019;10;13;1;3;3;6;0;0;1;0;1;0;0;0;804860,0834;5827449,893;13,49335;52,51172
50178;11;7;7010104;Dennewitzplatz;2019;9;17;7;3;3;6;0;0;1;0;0;0;0;0;796008,0482;5824676,282;13,36083;52,49174
50180;11;12;12214125;Waldidyll/Flughafensee;2019;6;14;6;3;2;6;0;0;1;0;0;0;1;0;791683,0648;5830988,057;13,30284;52,55065
50181;11;2;2050602;Samariterviertel;2019;8;14;5;3;0;1;0;1;1;0;0;0;0;0;802149,1628;5827848,079;13,45389;52,5168
50182;11;2;2050601;Hausburgviertel;2019;5;11;4;3;0;6;0;0;1;0;1;0;0;0;801657,6037;5828865,419;13,44759;52,52619
50183;11;4;4030417;Schloßstraße;2019;11;15;3;3;3;6;0;0;1;0;0;1;0;0;791541,1094;5826561,819;13,29687;52,51104
50184;11;7;7070701;Kettinger Straße/Schillerstraße;2019;6;9;4;3;2;6;0;0;1;0;0;0;0;0;799410,4312;5815947,734;13,40297;52,41164
50185;11;4;4020208;Kranzallee;2019;9;17;7;3;0;1;0;1;0;0;0;0;0;0;787967,6472;5825968,86;13,24385;52,50763
50186;11;5;5020524;Weinmeisterhornweg;2019;12;23;7;3;5;2;2;0;1;0;0;0;0;1;783517,187;5826715,15;13,17909;52,51665
50187;11;4;4030417;Schloßstraße;2019;8;12;5;3;2;6;0;0;1;0;0;0;1;0;791795,7979;5826583,514;13,30064;52,5111
50188;11;3;3061126;Arnimplatz;2019;10;17;3;3;2;6;2;0;1;0;0;0;0;0;799205,2279;5832153,09;13,41451;52,55701
50189;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2019;9;19;7;2;0;7;2;1;0;0;0;0;0;0;801810,2187;5826351,449;13,44755;52,50357
50190;11;6;6030501;Berlepschstraße;2019;8;9;5;3;0;7;0;1;0;0;0;0;0;0;787857,2918;5817527,365;13,23495;52,432
50191;11;7;7040401;Neu-Tempelhof;2019;5;9;4;3;2;6;0;0;1;0;1;0;0;0;797808,2611;5823164,09;13,38591;52,4772
50192;11;1;1011303;Alexanderplatzviertel;2019;10;13;2;2;6;7;0;0;0;1;0;0;1;0;799234,9492;5827880,024;13,4111;52,51869
50193;11;3;3020209;Niederschönhausen;2019;6;11;2;3;5;3;0;1;1;0;0;0;0;0;798175,8317;5836248,322;13,40305;52,59428
50194;11;3;3061434;Anton-Saefkow-Park;2019;9;9;7;3;5;3;0;1;1;0;0;0;0;0;800844,0566;5830325,926;13,43695;52,53973
50196;11;2;2020201;Gleisdreieck/Entwicklungsgebiet;2019;6;16;6;3;5;3;0;1;1;0;0;0;0;0;797065,0884;5825692,492;13,37726;52,50027
50197;11;4;4030622;Richard-Wagner-Straße;2019;8;19;4;2;5;2;0;0;1;0;1;0;0;0;792744,9646;5826742,874;13,31472;52,51202
50198;11;3;3020209;Niederschönhausen;2019;5;8;4;2;0;5;0;0;0;0;1;0;1;0;798175,9745;5836263,179;13,40307;52,59442
50199;11;4;4041239;Stadion Wilmersdorf;2019;11;8;5;3;2;6;0;0;1;0;0;0;0;0;792099,0622;5823817,605;13,30267;52,48614
50200;11;1;1044203;Leopoldplatz;2019;6;7;6;3;1;5;0;1;1;0;0;0;0;0;795927,4272;5831703,709;13,3659;52,55477
50201;11;12;12214125;Waldidyll/Flughafensee;2019;12;13;3;3;2;6;0;0;1;0;0;0;1;1;791653,9633;5830953,309;13,30239;52,55035
50202;11;1;1011303;Alexanderplatzviertel;2019;8;21;4;3;0;1;2;1;0;0;0;0;0;0;799254,9966;5827906,665;13,41141;52,51892
50203;11;12;12301205;Waidmannslust;2019;5;7;4;3;5;2;0;0;1;0;0;0;0;0;792354,4937;5837753,305;13,31869;52,61094
50204;11;1;1011104;Körnerstraße;2019;10;8;5;3;2;6;0;0;1;0;0;0;0;1;796162,3213;5825738,348;13,36404;52,50117
50205;11;2;2050602;Samariterviertel;2019;9;8;7;3;8;1;0;1;1;0;0;0;0;0;802124,5432;5828064,606;13,45372;52,51876
50207;11;4;4041133;Güterbahnhof Grunewald;2019;8;15;4;3;2;6;0;0;1;0;0;0;0;0;790564,594;5825163,476;13,28131;52,49903
50208;11;2;2040701;Andreasviertel;2019;5;16;3;2;0;1;0;1;0;0;0;0;0;0;800940,9442;5827855,448;13,43614;52,51753
50209;11;2;2020201;Gleisdreieck/Entwicklungsgebiet;2019;9;6;2;2;0;2;1;0;1;0;1;0;0;1;796852,2989;5825946,79;13,37436;52,50267
50210;11;1;1011102;Großer Tiergarten;2019;6;0;4;3;0;7;2;1;0;0;0;0;0;0;794603,4001;5827079,287;13,34233;52,51404
50211;11;1;1011102;Großer Tiergarten;2019;9;16;7;3;6;7;0;1;0;1;0;0;0;0;796735,8683;5827424,069;13,37397;52,51597
50212;11;7;7010104;Dennewitzplatz;2019;12;19;6;2;6;4;2;0;1;1;0;0;0;1;796077,4042;5825506,419;13,36259;52,49914
50213;11;4;4010101;Jungfernheide;2019;6;14;6;3;2;6;0;0;1;0;0;0;0;0;791314,1445;5830062,785;13,29661;52,54255
50214;11;2;2040701;Andreasviertel;2019;8;15;4;3;2;6;0;0;1;0;0;1;0;0;800453,8463;5827926,615;13,42905;52,51844
50215;11;11;11041022;Rosenfelder Ring;2019;5;18;3;3;3;2;0;1;0;0;0;0;1;0;805619,7501;5827378,174;13,50444;52,51066
50216;11;12;12103218;Teichstraße;2019;11;13;6;2;2;2;0;0;1;0;0;1;0;0;794380,1627;5834498,062;13,34562;52,58066
50217;11;1;1011102;Großer Tiergarten;2019;9;1;7;3;0;1;2;0;1;0;0;0;0;0;796480,2594;5827381,824;13,37017;52,51573
50218;11;1;1033203;Humboldthain Nordwest;2019;11;16;3;3;5;3;1;0;1;0;1;0;0;0;796094,7612;5829819,515;13,36668;52,53779
50219;11;7;7010104;Dennewitzplatz;2019;8;10;4;3;3;6;0;0;1;0;0;0;0;0;796073,2788;5825484,483;13,36251;52,49895
50220;11;1;1011104;Körnerstraße;2019;5;21;3;3;0;3;2;1;0;0;1;0;0;0;796349,339;5826136,498;13,36714;52,50464
50221;11;9;9010202;Köpenicker Landstraße;2019;10;16;5;3;3;6;0;0;0;0;0;1;1;0;803811,0609;5823867,673;13,47467;52,4802
50222;11;7;7050502;Fritz-Werner-Straße;2019;9;16;6;3;5;2;0;1;0;0;0;0;1;0;797630,5181;5818588,048;13,37923;52,43628
50224;11;7;7040405;Rathaus Tempelhof;2019;6;0;6;2;3;6;2;0;1;0;0;0;0;0;798497,9282;5822081,189;13,39507;52,46712
50225;11;7;7030303;Grazer Platz;2019;8;9;4;3;0;2;0;0;1;0;0;0;1;0;795661,566;5823212,339;13,35444;52,4788
50226;11;3;3061131;Falkplatz;2019;5;16;3;3;1;5;0;1;0;0;0;0;1;0;799210,6061;5831232,045;13,41376;52,54875
50227;11;1;1011303;Alexanderplatzviertel;2019;6;20;6;3;2;6;0;0;1;0;1;0;0;0;799235,5441;5827880,814;13,4111;52,5187
50228;11;1;1011303;Alexanderplatzviertel;2019;9;15;6;3;2;6;0;0;1;0;1;0;0;0;799107,107;5827638,402;13,409;52,5166
50229;11;1;1011102;Großer Tiergarten;2019;12;12;6;3;2;6;0;0;1;0;0;0;0;0;794720,2386;5827084,679;13,34405;52,51402
50230;11;7;7050502;Fritz-Werner-Straße;2019;6;13;6;3;2;6;0;0;1;0;0;0;0;0;797803,4544;5818936,061;13,38207;52,43931
50231;11;4;4041134;Bismarckallee;2019;8;14;4;3;2;6;0;0;1;0;0;0;0;0;790902,9036;5824698,663;13,28587;52,49468
50232;11;1;1011303;Alexanderplatzviertel;2019;11;17;7;3;5;2;2;0;1;0;0;0;0;1;799107,009;5827693,534;13,40905;52,51709
50233;11;1;1011303;Alexanderplatzviertel;2019;8;12;4;3;0;1;0;0;1;0;1;0;0;0;798931,2808;5828111,693;13,40684;52,52094
50234;11;5;5020629;Börnicker Straße;2019;5;17;3;3;2;6;0;0;1;0;0;0;0;0;785333,1694;5826228,836;13,20536;52,51134
50235;11;2;2050802;Boxhagener Platz;2019;10;17;6;3;3;6;0;1;1;0;0;0;0;1;802136,9021;5827508,37;13,4534;52,51376
50236;11;9;9010101;Elsenstraße;2019;9;14;6;3;2;6;0;0;1;0;0;0;0;0;802865,2614;5825502,646;13,46227;52,49538
50238;11;12;12214125;Waldidyll/Flughafensee;2019;6;15;6;3;2;6;0;0;1;0;0;0;0;0;792156,719;5831991,017;13,31069;52,55939
50239;11;7;7050502;Fritz-Werner-Straße;2019;8;7;4;3;6;4;0;0;1;1;0;0;0;0;798289,557;5818639,804;13,38894;52,43638
50240;11;7;7050502;Fritz-Werner-Straße;2019;5;17;3;3;2;6;0;0;1;0;0;0;1;0;797547,6647;5818293,425;13,37775;52,43368
50241;11;2;2050602;Samariterviertel;2019;11;23;2;3;0;1;2;0;0;0;1;0;0;1;802113,4549;5827864,182;13,45338;52,51697
50242;11;3;3071639;Bötzowstraße;2019;6;16;2;2;2;7;0;1;1;0;0;0;0;0;800048,4507;5829001,055;13,42406;52,5283
50243;11;3;3061434;Anton-Saefkow-Park;2019;9;13;6;2;5;2;0;0;1;0;0;0;0;0;800620,0014;5829921,425;13,43329;52,53623
50244;11;11;11010101;Dorf Malchow;2019;12;15;6;2;5;3;1;0;1;0;0;0;0;1;803684,2036;5835323,917;13,48327;52,58295
50245;11;4;4030622;Richard-Wagner-Straße;2019;8;18;3;3;6;6;0;1;0;1;0;0;0;0;792510,6618;5826724,981;13,31126;52,51199
50246;11;7;7050502;Fritz-Werner-Straße;2019;5;15;3;3;5;2;0;0;1;0;1;0;0;0;798286,3555;5818647,082;13,3889;52,43645
50247;11;12;12304314;Ziekowstraße/Freie Scholle;2019;10;11;2;3;2;6;1;0;1;0;0;0;1;0;790642,2844;5835004,064;13,29106;52,58721
50248;11;2;2050602;Samariterviertel;2019;9;7;6;3;3;6;0;1;0;0;0;0;0;0;802691,9882;5827690,948;13,46172;52,51509
50249;11;3;3061435;Conrad-Blenkle-Straße;2019;8;10;3;3;5;3;0;1;0;0;0;0;0;0;801390,507;5829230,814;13,44399;52,52961
50250;11;3;3040818;Pankow Süd;2019;5;9;3;3;2;6;0;0;1;0;1;0;0;0;800175,7663;5832297,939;13,42891;52,55778
50251;11;3;3061434;Anton-Saefkow-Park;2019;10;17;7;3;0;3;0;1;1;0;0;0;0;0;800711,625;5829858,49;13,43458;52,53562
50252;11;3;3061435;Conrad-Blenkle-Straße;2019;6;19;6;3;0;1;0;1;0;0;0;0;0;0;801390,839;5829230,374;13,444;52,52961
50253;11;1;1011303;Alexanderplatzviertel;2019;9;12;6;3;5;2;0;1;0;0;0;0;1;0;798799,3675;5828014,712;13,40482;52,52014
50255;11;2;2050602;Samariterviertel;2019;6;11;6;3;5;2;0;1;0;0;0;0;0;0;802451,8358;5827716,677;13,45821;52,51546
50256;11;2;2050602;Samariterviertel;2019;8;14;3;3;5;3;0;1;1;0;0;0;0;0;802119,8959;5828034,867;13,45362;52,51849
50257;11;9;9010201;Am Treptower Park Süd;2019;5;8;3;3;3;6;0;0;1;0;1;0;0;0;803255,2388;5824410,946;13,46701;52,48538
50258;11;10;10010204;Wuhletalstraße;2019;10;7;7;3;5;3;0;0;1;0;0;0;0;0;808903,9273;5833413,708;13,55829;52,56289
50259;11;3;3061126;Arnimplatz;2019;9;13;6;3;2;6;0;0;1;0;1;0;0;0;799220,3596;5831447,956;13,41409;52,55068
50261;11;4;4041133;Güterbahnhof Grunewald;2019;6;11;6;2;3;6;0;0;1;0;0;0;1;0;790628,2968;5825035,478;13,28213;52,49785
50262;11;2;2040701;Andreasviertel;2019;8;7;3;3;5;2;0;1;1;0;0;0;0;0;800955,2924;5827853,86;13,43635;52,51751
50263;11;4;4030621;Spreestadt;2019;5;8;3;3;3;6;0;1;1;0;0;0;0;0;794023,8167;5826962,253;13,33371;52,5133
50264;11;3;3061332;Helmholtzplatz;2019;11;18;2;3;6;2;2;0;1;1;0;0;0;0;799999,6094;5830191,538;13,42442;52,53899
50265;11;7;7050501;Rathausstraße;2019;6;11;3;3;5;3;0;1;1;0;0;0;0;0;797936,838;5820057,136;13,38503;52,44928
50266;11;7;7040405;Rathaus Tempelhof;2019;9;9;6;3;2;6;0;0;1;0;0;0;0;0;798508,4613;5822091,746;13,39523;52,46721
50267;11;1;1011303;Alexanderplatzviertel;2019;12;17;6;3;5;3;2;1;1;0;0;0;0;1;798821,9013;5828008,617;13,40514;52,52007
50268;11;3;3020209;Niederschönhausen;2019;8;6;3;3;5;3;0;1;1;0;0;0;0;0;798329,4716;5834773,38;13,40398;52,58098
50269;11;3;3050925;Komponistenviertel Weißensee;2019;10;8;3;3;5;2;0;1;1;0;0;0;0;0;801548,726;5831172,535;13,44808;52,54693
50270;11;11;11030721;Rüdigerstraße;2019;9;17;5;2;5;3;0;1;1;0;0;0;0;0;803720,4894;5827570,233;13,47672;52,51344
50271;11;4;4041239;Stadion Wilmersdorf;2019;8;9;3;3;2;6;0;0;1;0;0;0;0;0;792423,3586;5823351,652;13,30702;52,48179
50272;11;3;3061131;Falkplatz;2019;5;16;2;3;5;3;0;1;0;0;0;0;1;0;799165,6783;5830373,868;13,41232;52,54109
50273;11;10;10010204;Wuhletalstraße;2019;10;10;1;3;9;1;0;0;1;0;0;0;0;0;808890,4742;5833379,294;13,55806;52,56259
50274;11;3;3020209;Niederschönhausen;2019;6;12;1;3;4;6;0;0;1;0;0;0;0;0;798132,3216;5835510,542;13,40175;52,58769
50275;11;4;4041137;Flinsberger Platz;2019;9;16;5;3;2;6;0;0;1;0;0;0;0;0;791755,1432;5824164,076;13,29792;52,48943
50277;11;1;1011304;Karl-Marx-Allee;2019;6;15;6;2;0;6;0;1;0;0;0;0;0;0;799988,8969;5828081,823;13,42236;52,52009
50278;11;1;1011102;Großer Tiergarten;2019;5;22;2;3;5;2;2;0;1;0;0;0;0;0;796457,6648;5827391,411;13,36985;52,51583
50279;11;7;7040402;Lindenhofsiedlung;2019;11;17;4;3;2;6;2;0;1;0;0;0;0;0;796569,7861;5822512,097;13,36715;52,47203
